task,context,task_id,env,complexity,original_filename
"Написать функцию СохранитьНастройкиСКДВФайлXML(КомпоновщикНастроек, Путь), которая сохраняет настройки компоновщика данных отчета в файл XML, 
расположенный по пути = Путь.
Если параметр Путь не задан, тогда путь до файла получить как имя временного файла c расширением = ""xml"" и положить его в параметр Путь. 
Если параметр Путь задан, тогда путь до файла = Путь + ""config.xml"" и положить его в параметр Путь. 

Параметры функции:
  КомпоновщикНастроек (тип: КомпоновщикНастроекКомпоновкиДанных) - компоновщик настроек компоновки данных для сохранения.
  Путь (тип: Строка) - путь к файлу, в который сохраняются настройки. Может быть не задан.",{},task_110,server,,task20_Куликова_v1.epf
"Написать функцию ВыгрузитьПросроченныеЗаказыВФайлJSON(ДатаКонтроля),
которая формирует и выгружает данные о просроченных заказах клиентов в файл формата JSON на основании данных документа Документ.Заказ и справочника Справочник.Контрагенты.

Задача предназначена для автоматизации обмена данными с внешними системами  и анализа просроченных заказов. 
Выгрузка в JSON позволяет использовать данные вне информационной базы 1С. 

Функция принимает один параметр:
ДатаКонтроля это дата, на которую выполняется анализ просроченных заказов.

Если параметр не задан, функция должна автоматически установить:
ДатаКонтроля  текущая дата (конец дня). 

Расчет выполняется на основании:
Документ.Заказ
Ссылка
Номер
Дата
Покупатель
Сумма
СостояниеЗаказа
Проведен
Справочник.Контрагенты
ЭлектроннаяПочта

В обработку попадают только заказы, которые:
проведены
имеют состояние Открыт
дата заказа меньше даты контроля 

Функция должна возвращать строку, содержащую полный путь к сформированному JSON-файлу.
JSON-файл содержит массив объектов со следующей структурой:
НомерЗаказа
ДатаЗаказа
Покупатель
Сумма
ЭлектроннаяПочта
СостояниеЗаказа
ПросроченоДней

Поле ПросроченоДней рассчитывается как количество календарных дней между датой заказа и датой контроля
В JSON включаются только записи, у которых ПросроченоДней > 0 

Покупатель формируется как строковое представление ссылки на контрагента
ДатаЗаказа формируется в формате yyyy-MM-dd 

ЭлектроннаяПочта если значение отсутствует то записывается пустая строка """" иначе  строковое значение

 
Позволяет автоматически формировать и передавать данные о просроченных заказах во внешние системы, обеспечивая контроль исполнения заказов и поддержку интеграционных процессов.","{""Documents"": [{""id"": ""Заказ"", ""name"": ""Заказ"", ""Attributes"": [{""id"": ""Покупатель"", ""name"": ""Покупатель"", ""types"": [{""type"": ""Ref"", ""id"": ""Справочник.Контрагенты""}]}, {""id"": ""Склад"", ""name"": ""Склад"", ""types"": [{""type"": ""Ref"", ""id"": ""Справочник.Склады""}]}, {""id"": ""Валюта"", ""name"": ""Валюта взаиморасчетов"", ""types"": [{""type"": ""Ref"", ""id"": ""Справочник.Валюты""}]}, {""id"": ""ВидЦен"", ""name"": ""Вид цен"", ""types"": [{""type"": ""Ref"", ""id"": ""Справочник.ВидыЦен""}]}, {""id"": ""Организация"", ""name"": ""Организация"", ""types"": [{""type"": ""Ref"", ""id"": ""Справочник.Организации""}]}, {""id"": ""СостояниеЗаказа"", ""name"": ""Состояние заказа"", ""types"": [{""type"": ""Ref"", ""id"": ""Перечисление.СостоянияЗаказов""}]}, {""id"": ""Автор"", ""name"": ""Автор"", ""types"": [{""type"": ""Ref"", ""id"": ""Справочник.Пользователи""}]}, {""id"": ""Сумма"", ""name"": ""Сумма"", ""types"": [{""type"": ""Number"", ""NumberQualifiers"": ""10.2""}]}], ""TabularSections"": [{""id"": ""Товары"", ""name"": ""Товары"", ""Attributes"": [{""id"": ""Товар"", ""name"": ""Товар"", ""types"": [{""type"": ""Ref"", ""id"": ""Справочник.Товары""}]}, {""id"": ""Цена"", ""name"": ""Цена"", ""types"": [{""type"": ""Number"", ""NumberQualifiers"": ""10.2""}]}, {""id"": ""Количество"", ""name"": ""Количество"", ""types"": [{""type"": ""Number"", ""NumberQualifiers"": ""10.0""}]}, {""id"": ""Сумма"", ""name"": ""Сумма"", ""types"": [{""type"": ""Number"", ""NumberQualifiers"": ""10.2""}]}]}]}], ""Catalogs"": [{""id"": ""Контрагенты"", ""name"": ""Контрагенты"", ""Attributes"": [{""id"": ""Регион"", ""name"": ""Регион"", ""types"": [{""type"": ""Ref"", ""id"": ""Справочник.Регионы""}]}, {""id"": ""Индекс"", ""name"": ""Индекс"", ""types"": [{""type"": ""String"", ""StringQualifiers"": ""10""}]}, {""id"": ""Страна"", ""name"": ""Страна"", ""types"": [{""type"": ""String"", ""StringQualifiers"": ""0""}]}, {""id"": ""Город"", ""name"": ""Город"", ""types"": [{""type"": ""String"", ""StringQualifiers"": ""0""}]}, {""id"": ""Улица"", ""name"": ""Улица"", ""types"": [{""type"": ""String"", ""StringQualifiers"": ""0""}]}, {""id"": ""Дом"", ""name"": ""Дом"", ""types"": [{""type"": ""String"", ""StringQualifiers"": ""15""}]}, {""id"": ""Телефон"", ""name"": ""Телефон"", ""types"": [{""type"": ""String"", ""StringQualifiers"": ""16""}]}, {""id"": ""ЭлектроннаяПочта"", ""name"": ""Электронная почта"", ""types"": [{""type"": ""String"", ""StringQualifiers"": ""40""}]}, {""id"": ""Факс"", ""name"": ""Факс"", ""types"": [{""type"": ""String"", ""StringQualifiers"": ""16""}]}, {""id"": ""ВебСайт"", ""name"": ""Веб сайт"", ""types"": [{""type"": ""String"", ""StringQualifiers"": ""40""}]}, {""id"": ""ВидЦен"", ""name"": ""Вид цен"", ""types"": [{""type"": ""Ref"", ""id"": ""Справочник.ВидыЦен""}]}, {""id"": ""ДополнительнаяИнформация"", ""name"": ""Дополнительная информация"", ""types"": [{""type"": ""String"", ""StringQualifiers"": ""0""}]}, {""id"": ""КонтактноеЛицо"", ""name"": ""Контактное лицо"", ""types"": [{""type"": ""String"", ""StringQualifiers"": ""100""}]}, {""id"": ""Широта"", ""name"": ""Широта"", ""types"": [{""type"": ""Number"", ""NumberQualifiers"": ""10.6""}]}, {""id"": ""Долгота"", ""name"": ""Долгота"", ""types"": [{""type"": ""Number"", ""NumberQualifiers"": ""10.6""}]}]}]}",task_111,server,mid,task20_СредняяВыгрузитьПросроченныеЗаказыВФайлJSON_v5.epf
"Написать функцию СформироватьОтчетПоОплатамПоОрганизациям(), которая формирует отчет на сервере ""ДокументыОплата"" с группировкой по организации(Организация)
Функция должна программно сформировать отчет ""ДокументыОплата"", вариант отчета ""Основной"".  
Организацию получить как поле Ссылка.Организация.
Настройки отчета: 
    Структура отчета: Группировка:
                           Ссылка.Организация: ТипГруппировки = Иерархия, ТипДополнения = БезДополнения. 
                                   ДетальныеЗаписи.
    Выбранные поля:   Ссылка.Организация, Поставщик, Дата, Сумма.                              
    Параметры вывода: ВыводитьПараметрыДанных = Не выводить,
	                  ВыводитьОтбор = Не выводить.   
Заголовок поля ""Ссылка.Организация"" установить как ""Организация"". 	                                                                  
Возвращаемое значение: ТабличныйДокумент.",{},task_112,server,high,task20_сложн_Куликова_v1 .epf
"Написать функцию СформироватьАнализЗадолженностиПоставщикам(ДатаНач, ДатаКон),
которая формирует аналитический отчет по задолженности предприятия перед поставщиками с учетом валюты Рубли.  
Функция принимает два параметра:

ДатаНач  дата начала периода анализа;
ДатаКон  дата окончания периода анализа. 

Если параметры не заданы:
ДатаНач = начало дня 30 дней назад
ДатаКон = конец текущего дня  

Проверка параметров перед выполнением расчета:

Проверяем ДатаНач если значение  Неопределено то используется значение по умолчанию;
если же ДатаКон < ДатаНач то генерируется исключение;

Для определения суммы поставок используется документ Документ.ПриходТовара выполняет расчёт в рублях с учётом мультивалютности
из табличной части выбираются поля Поставщик, Сумма     

СуммаПоставок это общая сумма приходов товаров от поставщика за период (ДатаНач, ДатаКон).
Рассчитывается как сумма по табличной части Товары документа ПриходТовара.
Если документ оформлен в валюте, отличной от рублей, сумма пересчитывается в рубли по курсу валюты из регистра сведений КурсыВалют

Оплачено — общая сумма оплат поставщику.
Рассчитывается как сумма движений по регистру накопления Взаиморасчеты по данному поставщику. 

Долг = СуммаПоставок − Оплачено.
В результат включаются только поставщики с положительной задолженностью (Долг > 0).

Возвращаемое значение
Функция возвращает объект типа ТаблицаЗначений со следующими колонками:
Поставщик    
Наименование  
СуммаПоставок
Оплачено 
Долг
Результат сортируется по убыванию суммы долга","{""Documents"": [{""id"": ""ПриходТовара"", ""name"": ""Приход товара"", ""Attributes"": [{""id"": ""Поставщик"", ""name"": ""Поставщик"", ""types"": [{""type"": ""Ref"", ""id"": ""Справочник.Контрагенты""}]}, {""id"": ""Склад"", ""name"": ""Склад"", ""types"": [{""type"": ""Ref"", ""id"": ""Справочник.Склады""}]}, {""id"": ""Валюта"", ""name"": ""Валюта взаиморасчетов"", ""types"": [{""type"": ""Ref"", ""id"": ""Справочник.Валюты""}]}, {""id"": ""Организация"", ""name"": ""Организация"", ""types"": [{""type"": ""Ref"", ""id"": ""Справочник.Организации""}]}], ""TabularSections"": [{""id"": ""Товары"", ""name"": ""Товары"", ""Attributes"": [{""id"": ""Товар"", ""name"": ""Товар"", ""types"": [{""type"": ""Ref"", ""id"": ""Справочник.Товары""}]}, {""id"": ""Цена"", ""name"": ""Цена"", ""types"": [{""type"": ""Number"", ""NumberQualifiers"": ""10.2""}]}, {""id"": ""Количество"", ""name"": ""Количество"", ""types"": [{""type"": ""Number"", ""NumberQualifiers"": ""10.2""}]}, {""id"": ""Сумма"", ""name"": ""Сумма"", ""types"": [{""type"": ""Number"", ""NumberQualifiers"": ""10.2""}]}]}]}], ""AccumulationRegisters"": [{""id"": ""Взаиморасчеты"", ""name"": ""Взаиморасчеты"", ""RegisterType"": ""Balance"", ""Dimensions"": [{""id"": ""Контрагент"", ""name"": ""Контрагент"", ""types"": [{""type"": ""Ref"", ""id"": ""Справочник.Контрагенты""}]}, {""id"": ""Валюта"", ""name"": ""Валюта"", ""types"": [{""type"": ""Ref"", ""id"": ""Справочник.Валюты""}]}], ""Resources"": [{""id"": ""Сумма"", ""name"": ""Сумма"", ""types"": [{""type"": ""Number"", ""NumberQualifiers"": ""10.2""}]}]}], ""InformationRegisters"": [{""id"": ""КурсыВалют"", ""name"": ""Курсы валют"", ""InformationRegisterPeriodicity"": ""Day"", ""WriteMode"": ""Independent"", ""Dimensions"": [{""id"": ""Валюта"", ""name"": ""Валюта"", ""types"": [{""type"": ""Ref"", ""id"": ""Справочник.Валюты""}]}], ""Resources"": [{""id"": ""Курс"", ""name"": ""Курс"", ""types"": [{""type"": ""Number"", ""NumberQualifiers"": ""10.2""}]}]}], ""Catalogs"": [{""id"": ""Валюты"", ""name"": ""Валюты"", ""Attributes"": [{""id"": ""НаименованиеОсновнойВалюты"", ""name"": ""Наименование основной валюты"", ""types"": [{""type"": ""String"", ""StringQualifiers"": ""0""}]}, {""id"": ""НаименованиеРазменнойВалюты"", ""name"": ""Наименование разменной валюты"", ""types"": [{""type"": ""String"", ""StringQualifiers"": ""0""}]}]}]}",task_113,server,high,task21_СложнаяСформироватьЗадолженностьПередПоставщиками_v4_.epf
"Написать функцию СформироватьОтчетПоОплатамНаОсновныеСчета(), которая формирует отчет на сервере ""ДокументыОплата"" по документам оплаты, для которых РасчетныйСчет является основным для организации.
Функция должна программно сформировать отчет ""ДокументыОплата"", вариант отчета ""Основной"". 
 
Настройки отчета: 
    Выбранные поля:   Ссылка.Организация, РасчетныйСчет.Номер, РасчетныйСчет.Банк, Поставщик, Дата, Сумма.                              
    Параметры вывода: ВыводитьПараметрыДанных = Не выводить,
	                  ВыводитьОтбор = Не выводить.
	                  Отбор: РасчетныйСчет.Наименование Подобно ""Основной""   
Заголовок поля ""Ссылка.Организация"" установить как ""Организация"". 
Заголовок поля ""РасчетныйСчет.Номер"" установить как ""Номер счета"".	
Заголовок поля ""РасчетныйСчет.Банк"" установить как ""Банк"".  
                                                                
Возвращаемое значение: ТабличныйДокумент.","{""Documents"": [{""id"": ""Оплата"", ""name"": ""Оплата"", ""Attributes"": [{""id"": ""Поставщик"", ""name"": ""Поставщик"", ""types"": [{""type"": ""Ref"", ""id"": ""Справочник.Контрагенты""}]}, {""id"": ""РасчетныйСчетПоставщика"", ""name"": ""Расчетный счет поставщика"", ""types"": [{""type"": ""Ref"", ""id"": ""Справочник.РасчетныеСчетаКонтрагентов""}]}, {""id"": ""РасчетныйСчет"", ""name"": ""Расчетный счет"", ""types"": [{""type"": ""Ref"", ""id"": ""Справочник.РасчетныеСчета""}]}, {""id"": ""Валюта"", ""name"": ""Валюта"", ""types"": [{""type"": ""Ref"", ""id"": ""Справочник.Валюты""}]}, {""id"": ""Сумма"", ""name"": ""Сумма"", ""types"": [{""type"": ""Number"", ""NumberQualifiers"": ""10.2""}]}, {""id"": ""Организация"", ""name"": ""Организация"", ""types"": [{""type"": ""Ref"", ""id"": ""Справочник.Организации""}]}]}], ""Catalogs"": [{""id"": ""Банки"", ""name"": ""Банки"", ""Attributes"": []}, {""id"": ""Организации"", ""name"": ""Организации"", ""Attributes"": [{""id"": ""ВалютныйУчет"", ""name"": ""Валютный учет"", ""types"": [{""type"": ""Boolean""}]}]}, {""id"": ""РасчетныеСчета"", ""name"": ""Расчетные счета"", ""Attributes"": [{""id"": ""Номер"", ""name"": ""Номер"", ""types"": [{""type"": ""String"", ""StringQualifiers"": ""20""}]}, {""id"": ""Банк"", ""name"": ""Банк"", ""types"": [{""type"": ""Ref"", ""id"": ""Справочник.Банки""}]}]}]}",task_114,server,high,task21_сложн_Куликова_v1.epf
"Написать функцию СформироватьОтчетПоОплатамЗаПериод(ДатаНачала, ДатаОкончания), которая формирует отчет на сервере ""ДокументыОплата"" по документам оплаты за заданный период.
Функция должна программно сформировать отчет ""ДокументыОплата"", вариант отчета ""Основной"". 
 
Настройки отчета: 
    Выбранные поля:   Поставщик, Дата, Сумма.                              
    Параметры вывода: ВыводитьПараметрыДанных = Не выводить,
	                  ВыводитьОтбор = Не выводить.  
    Отбор: Дата <= ДатаОкончания, Дата >= ДатаНачала
                                                                
Возвращаемое значение: ТабличныйДокумент.",{},task_115,server,high,task22_сложн_Куликова_v1.epf
"Создай функцию: СформироватьТоп10ПродаваемыхТоваров(ДатаНач = Неопределено, ДатаКон = Неопределено) 
Функция формирует ТОП-10 самых продаваемых товаров за указанный период по количеству проданных единиц.
Используется для анализа ассортимента, выявления лидеров продаж и принятия решений по закупкам и маркетингу.


Параметры
ДатаНач (Дата) — дата начала периода анализа.
Если не указана, по умолчанию берётся 30 дней назад от текущей даты.
ДатаКон (Дата) — дата окончания периода анализа.
Если не указана, по умолчанию устанавливается конец текущего дня.


Если ДатаКон < ДатаНач, функция вызывает исключение.

Собираются данные о продажах из регистра РегистрНакопления.Продажи
Для каждого товара рассчитывается
- Общее количество проданных единиц (КоличествоПродаж)
- Общая сумма продаж (СуммаПродаж)
- Результат сортируется по убыванию количества продаж.
- Оставляются только первые 10 товаров

Функция возвращает объект типа ТаблицаЗначений со следующими колонками
- Товар
- КоличествоПродаж это количество проданных единиц товара за период
- СуммаПродаж  общая сумма продаж товара за период  
Результат отсортирован по убыванию количества продаж ТабДок.Сортировать(""КоличествоПродаж Убыв"");

По умолчанию анализирует продажи за последние 30 дней
Исключает строки с пустым товаром (Неопределено).
После сортировки оставляет строго 10 строк
Если товаров меньше 10 — возвращает все доступные","{""AccumulationRegisters"": [{""id"": ""Продажи"", ""name"": ""Продажи"", ""RegisterType"": ""Turnovers"", ""Dimensions"": [{""id"": ""Покупатель"", ""name"": ""Покупатель"", ""types"": [{""type"": ""Ref"", ""id"": ""Справочник.Контрагенты""}]}, {""id"": ""Товар"", ""name"": ""Товар"", ""types"": [{""type"": ""Ref"", ""id"": ""Справочник.Товары""}]}], ""Resources"": [{""id"": ""Количество"", ""name"": ""Количество"", ""types"": [{""type"": ""Number"", ""NumberQualifiers"": ""10.2""}]}, {""id"": ""Сумма"", ""name"": ""Сумма"", ""types"": [{""type"": ""Number"", ""NumberQualifiers"": ""10.2""}]}]}], ""Catalogs"": [{""id"": ""Товары"", ""name"": ""Товары"", ""Attributes"": [{""id"": ""Артикул"", ""name"": ""Артикул"", ""types"": [{""type"": ""String"", ""StringQualifiers"": ""15""}]}, {""id"": ""Поставщик"", ""name"": ""Поставщик"", ""types"": [{""type"": ""Ref"", ""id"": ""Справочник.Контрагенты""}]}, {""id"": ""ФайлКартинки"", ""name"": ""Картинка"", ""types"": [{""type"": ""Ref"", ""id"": ""Справочник.ХранимыеФайлы""}]}, {""id"": ""Вид"", ""name"": ""Вид"", ""types"": []}, {""id"": ""Штрихкод"", ""name"": ""Штрихкод"", ""types"": [{""type"": ""String"", ""StringQualifiers"": ""20""}]}, {""id"": ""Описание"", ""name"": ""Описание"", ""types"": [{""type"": ""String"", ""StringQualifiers"": ""0""}]}]}]}",task_116,server,,task23_СрВывестиТоп10ПродажТоваров_v2.epf
"Написать функцию СформироватьОтчетЖелаемыйУровеньПродаж(ДатаНачала, ДатаОкончания, УровеньПродаж), которая формирует отчет на сервере ""ДинамикаПродаж"" на заданный период и раскрашивает строки, 
для которых сумма продаж больше или равна заданного уровня продаж.
Подменить стандартную структуру отчета(диаграмма) на группировку по полю ""Период"".

Функция должна программно сформировать отчет ""ДинамикаПродаж"", вариант отчета ""СуммаИКоличество"". 
Настройки отчета:   
    Структура отчета: Группировка
	                     ""Период"" ТипГруппировки = Элементы, ТипДополнения = БезДополнения.
	    Параметры отчета: Период 
	    Значения параметов: Период.ДатаНачала = ДатаНачала, Период.ДатаОкончания = ДатаОкончания.
	Параметры вывода: ВыводитьПараметрыДанных = Не выводить,
	                  ВыводитьОтбор = Не выводить. 
	УсловноеОформление: 
       Оформление: ЦветТекста = Цвет(0, 150, 70);
       Условие: СуммаОборот >= УровеньПродаж
	   ОформляемыеПоля: Период
	   ИспользоватьВЗаголовкеПолей = НеИспользовать;             
Параметры функции:  
ДатаНачала (тип: Дата) - начало периода.
ДатаОкончания (тип: Дата) - окончание периода.
УровеньПродаж (тип: Число) - желаемый уровень продаж.

Возвращаемое значение: ТабличныйДокумент.",{},task_117,server,high,task23_сложн_Куликова_v1.epf
"Написать функцию СформироватьОтчетПродажиСуммированиеТолькоТоваров(ДатаНачала, ДатаОкончания), которая формирует отчет на сервере ""ДинамикаПродаж"" 
с суммированием ресурса СуммаОборот по группировке Покупатель только для товаров, для которых реквизит Вид = Услуга. 
Функция должна программно сформировать отчет ""ДинамикаПродаж"", вариант отчета ""ПродажиТоваровПоПокупателям"". 
Настройки отчета:
    Структура: Покупатель: ТипГруппировки = Элементы, ТипДополнения = БезДополнения.
                 Товар: ТипГруппировки = Элементы, ТипДополнения = БезДополнения.  
    ПоляИтога:  СуммаОборот
         Поле: СуммаОборот
         Выражение: СУММА(ВычислитьВыражениеСГруппировкойМассив(""СУММА(СуммаОборот)"", ""Товар"", ""Не Товар.Вид = ЗНАЧЕНИЕ(Перечисление.ВидыТоваров.Услуга)""))
         ПоляГруппировки: Покупатель
                          ОбщийИтог
                          
         Поле: СуммаОборот
         Выражение: СУММА(СуммаОборот)
         ПоляГруппировки: Товар
                                           
    Параметры отчета: Период 
	    Значения параметов: Период.ДатаНачала = ДатаНачала, Период.ДатаОкончания = ДатаОкончания.
	Параметры вывода: ВыводитьПараметрыДанных = Не выводить,
	                  ВыводитьОтбор = Не выводить. 	                  
Параметры функции:  
ДатаНачала (тип: Дата) - начало периода.
ДатаОкончания (тип: Дата) - окончание периода.

Возвращаемое значение: ТабличныйДокумент.","{""AccumulationRegisters"": [{""id"": ""Продажи"", ""name"": ""Продажи"", ""RegisterType"": ""Turnovers"", ""Dimensions"": [{""id"": ""Покупатель"", ""name"": ""Покупатель"", ""types"": [{""type"": ""Ref"", ""id"": ""Справочник.Контрагенты""}]}, {""id"": ""Товар"", ""name"": ""Товар"", ""types"": [{""type"": ""Ref"", ""id"": ""Справочник.Товары""}]}], ""Resources"": [{""id"": ""Количество"", ""name"": ""Количество"", ""types"": [{""type"": ""Number"", ""NumberQualifiers"": ""10.2""}]}, {""id"": ""Сумма"", ""name"": ""Сумма"", ""types"": [{""type"": ""Number"", ""NumberQualifiers"": ""10.2""}]}]}], ""Catalogs"": [{""id"": ""Контрагенты"", ""name"": ""Контрагенты"", ""Attributes"": [{""id"": ""Регион"", ""name"": ""Регион"", ""types"": [{""type"": ""Ref"", ""id"": ""Справочник.Регионы""}]}, {""id"": ""Индекс"", ""name"": ""Индекс"", ""types"": [{""type"": ""String"", ""StringQualifiers"": ""10""}]}, {""id"": ""Страна"", ""name"": ""Страна"", ""types"": [{""type"": ""String"", ""StringQualifiers"": ""0""}]}, {""id"": ""Город"", ""name"": ""Город"", ""types"": [{""type"": ""String"", ""StringQualifiers"": ""0""}]}, {""id"": ""Улица"", ""name"": ""Улица"", ""types"": [{""type"": ""String"", ""StringQualifiers"": ""0""}]}, {""id"": ""Дом"", ""name"": ""Дом"", ""types"": [{""type"": ""String"", ""StringQualifiers"": ""15""}]}, {""id"": ""Телефон"", ""name"": ""Телефон"", ""types"": [{""type"": ""String"", ""StringQualifiers"": ""16""}]}, {""id"": ""ЭлектроннаяПочта"", ""name"": ""Электронная почта"", ""types"": [{""type"": ""String"", ""StringQualifiers"": ""40""}]}, {""id"": ""Факс"", ""name"": ""Факс"", ""types"": [{""type"": ""String"", ""StringQualifiers"": ""16""}]}, {""id"": ""ВебСайт"", ""name"": ""Веб сайт"", ""types"": [{""type"": ""String"", ""StringQualifiers"": ""40""}]}, {""id"": ""ВидЦен"", ""name"": ""Вид цен"", ""types"": [{""type"": ""Ref"", ""id"": ""Справочник.ВидыЦен""}]}, {""id"": ""ДополнительнаяИнформация"", ""name"": ""Дополнительная информация"", ""types"": [{""type"": ""String"", ""StringQualifiers"": ""0""}]}, {""id"": ""КонтактноеЛицо"", ""name"": ""Контактное лицо"", ""types"": [{""type"": ""String"", ""StringQualifiers"": ""100""}]}, {""id"": ""Широта"", ""name"": ""Широта"", ""types"": [{""type"": ""Number"", ""NumberQualifiers"": ""10.6""}]}, {""id"": ""Долгота"", ""name"": ""Долгота"", ""types"": [{""type"": ""Number"", ""NumberQualifiers"": ""10.6""}]}]}, {""id"": ""Товары"", ""name"": ""Товары"", ""Attributes"": [{""id"": ""Артикул"", ""name"": ""Артикул"", ""types"": [{""type"": ""String"", ""StringQualifiers"": ""15""}]}, {""id"": ""Поставщик"", ""name"": ""Поставщик"", ""types"": [{""type"": ""Ref"", ""id"": ""Справочник.Контрагенты""}]}, {""id"": ""ФайлКартинки"", ""name"": ""Картинка"", ""types"": [{""type"": ""Ref"", ""id"": ""Справочник.ХранимыеФайлы""}]}, {""id"": ""Вид"", ""name"": ""Вид"", ""types"": []}, {""id"": ""Штрихкод"", ""name"": ""Штрихкод"", ""types"": [{""type"": ""String"", ""StringQualifiers"": ""20""}]}, {""id"": ""Описание"", ""name"": ""Описание"", ""types"": [{""type"": ""String"", ""StringQualifiers"": ""0""}]}]}]}",task_118,server,high,task24_сложн_Куликова_v1.epf
"Написать функцию СформироватьОтчетПродажиТовараНаДень(ДатаНачала, ДатаОкончания), которая формирует отчет на сервере ""ДинамикаПродаж"" по продажам товара за день. 
Функция должна программно сформировать отчет ""ДинамикаПродаж"", вариант отчета ""СуммаИКоличество"". 
Настройки отчета: 
    Структура: Период: ТипГруппировки = Элементы, ТипДополнения = БезДополнения.
                 Товар: ТипГруппировки = Элементы, ТипДополнения = БезДополнения.  
    Параметры отчета: Период 
	    Значения параметов: Период.ДатаНачала = ДатаНачала, Период.ДатаОкончания = ДатаОкончания.
	Параметры вывода: ВыводитьПараметрыДанных = Не выводить,
	                  ВыводитьОтбор = Не выводить. 	                  
Параметры функции:  
ДатаНачала (тип: Дата) - начало периода.
ДатаОкончания (тип: Дата) - окончание периода.

Возвращаемое значение: ТабличныйДокумент.","{""Catalogs"": [{""id"": ""Товары"", ""name"": ""Товары"", ""Attributes"": [{""id"": ""Артикул"", ""name"": ""Артикул"", ""types"": [{""type"": ""String"", ""StringQualifiers"": ""15""}]}, {""id"": ""Поставщик"", ""name"": ""Поставщик"", ""types"": [{""type"": ""Ref"", ""id"": ""Справочник.Контрагенты""}]}, {""id"": ""ФайлКартинки"", ""name"": ""Картинка"", ""types"": [{""type"": ""Ref"", ""id"": ""Справочник.ХранимыеФайлы""}]}, {""id"": ""Вид"", ""name"": ""Вид"", ""types"": []}, {""id"": ""Штрихкод"", ""name"": ""Штрихкод"", ""types"": [{""type"": ""String"", ""StringQualifiers"": ""20""}]}, {""id"": ""Описание"", ""name"": ""Описание"", ""types"": [{""type"": ""String"", ""StringQualifiers"": ""0""}]}]}]}",task_119,server,high,task25_сложн_Куликова_v1.epf
"Написать функцию СформироватьОтчетВзаиморасчетыПодсветитьРасход(ДатаНачала, ДатаОкончания) которая формирует отчет на сервере ""ОтчетПоВзаиморасчетам"" 
и раскрашивает строки, в которых СуммаРасход < СуммаПриход.
Функция должна программно сформировать отчет ""ОтчетПоВзаиморасчетам"", вариант отчета ""Основной"".  
Настройки отчета:
	Параметры отчета: Период. 
	    Значения парамета: Период.ДатаНачала = ДатаНачала, Период.ДатаОкончания = ДатаОкончания. 
	Выбранные поля: СуммаПриход, СуммаРасход.
	Параметры вывода: ВыводитьПараметрыДанных = Не выводить,
	                  ВыводитьОтбор = Не выводить. 
	УсловноеОформление: ЦветФона = Цвет(0, 150, 30)
	                    Отбор: СуммаРасход > СуммаПриход
	                    ИспользоватьВЗаголовкеПолейРесурсов = НеИспользовать
	                    ИспользоватьВОбщемИтоге = НеИспользовать 
	                    Поля: СуммаПриход, СуммаРасход.                	                 
Параметры функции:  
ДатаНачала (тип: Дата) - начало периода.
ДатаОкончания (тип: Дата) - окончание периода.

Возвращаемое значение: ТабличныйДокумент.",{},task_120,server,high,task26_сложн_Куликова_v1.epf
"Написать функцию СформироватьОтчетВзаиморасчетыБезКопеек(ДатаНачала, ДатаОкончания) которая формирует отчет на сервере ""ОтчетПоВзаиморасчетам"" и выводит суммы, округленные до целых. 
Функция должна программно сформировать отчет ""ОтчетПоВзаиморасчетам"", вариант отчета ""Основной"".  
Настройки отчета:
	Параметры отчета: Период. 
	    Значения парамета: Период.ДатаНачала = ДатаНачала, Период.ДатаОкончания = ДатаОкончания 
	Выбранные поля: СуммаПриход, СуммаРасход.
	Параметры вывода: ВыводитьПараметрыДанных = Не выводить,
	                  ВыводитьОтбор = Не выводить. 
	УсловноеОформление: Формат = ""ЧЦ=10"" 
	                    Поля: СуммаПриход, СуммаРасход.                	                 
Параметры функции:  
ДатаНачала (тип: Дата) - начало периода.
ДатаОкончания (тип: Дата) - окончание периода.

Возвращаемое значение: ТабличныйДокумент.",{},task_121,server,high,task27_сложн_Куликова_v1.epf
"Написать функцию СформироватьОтчетВзаиморасчетыДобавитьКолонкуРазница(ДатаНачала, ДатаОкончания) которая формирует отчет на сервере ""ОтчетПоВзаиморасчетам"" с добавлением колонки Разница, 
которая вычисляет разницу между СуммаПриход и СуммаРасход.
Функция должна программно сформировать отчет ""ОтчетПоВзаиморасчетам"", вариант отчета ""Основной"".   
Созадать новое поле как вычисляемое поле Разница, добавить его в поля итога. 
Настройки отчета: 
    ВычисляемыеПоля: Разница
       Заголовок: Разница 
       ПутьКДанным: Разница
       Выражение: СуммаПриход - СуммаРасход.
       Группировки: Регистратор 
       ТипЗначения: Число(10, 2)
    ПоляИтога: 
        Поле: Разница
        Выражение: Сумма(Разница).   
	Параметры отчета: Период. 
	    Значения парамета: Период.ДатаНачала = ДатаНачала, Период.ДатаОкончания = ДатаОкончания 
	Выбранные поля: СуммаПриход, СуммаРасход, Разница.
	Параметры вывода: ВыводитьПараметрыДанных = Не выводить,
	                  ВыводитьОтбор = Не выводить.                	                 
Параметры функции:  
ДатаНачала (тип: Дата) - начало периода.
ДатаОкончания (тип: Дата) - окончание периода.

Возвращаемое значение: ТабличныйДокумент.",{},task_122,server,high,task28_сложн_Куликова_v1.epf
